sku;fecha;bolOpen;bolHoliday
39;20190614;1;0
5;20190313;1;0
28;20190313;1;0
29;20190313;1;0
5;20190314;1;0
28;20190314;1;0
29;20190314;1;0
5;20190315;1;0
28;20190315;1;0
29;20190315;1;0
5;20190316;1;0
28;20190316;1;0
29;20190316;1;0
5;20190317;0;1
28;20190317;0;1
29;20190317;0;1
5;20190309;1;0
28;20190309;1;0
29;20190309;1;0
5;20190306;1;0
28;20190306;1;0
29;20190306;1;0
5;20190305;1;0
28;20190305;1;0
29;20190305;1;0
5;20190304;1;0
28;20190304;1;0
29;20190304;1;0
5;20190302;1;0
28;20190302;1;0
29;20190302;1;0
5;20190303;0;1
28;20190303;0;1
29;20190303;0;1
5;20190301;1;0
28;20190301;1;0
29;20190301;1;0
5;20190227;1;0
28;20190227;1;0
29;20190227;1;0
5;20190228;1;0
28;20190228;1;0
29;20190228;1;0
5;20190224;0;1
28;20190224;0;1
29;20190224;0;1
5;20190225;1;0
28;20190225;1;0
29;20190225;1;0
5;20190226;1;0
28;20190226;1;0
29;20190226;1;0
5;20181201;1;0
28;20181201;1;0
29;20181201;1;0
5;20181127;1;0
28;20181127;1;0
29;20181127;1;0
5;20181225;0;1
28;20181225;0;1
29;20181225;0;1
5;20181226;0;1
28;20181226;0;1
29;20181226;0;1
5;20181227;1;0
28;20181227;1;0
29;20181227;1;0
5;20181228;1;0
28;20181228;1;0
29;20181228;1;0
5;20181229;1;0
28;20181229;1;0
29;20181229;1;0
5;20181230;1;1
28;20181230;1;1
29;20181230;1;1
5;20181231;1;0
28;20181231;1;0
29;20181231;1;0
5;20190101;0;1
28;20190101;0;1
29;20190101;0;1
5;20190102;1;0
28;20190102;1;0
29;20190102;1;0
5;20190103;1;0
39;20190314;1;0
22;20190315;1;0
32;20190315;1;0
39;20190315;1;0
22;20190316;1;0
32;20190316;1;0
39;20190316;1;0
22;20190317;1;1
32;20190317;1;1
39;20190317;1;1
22;20190318;1;0
32;20190318;1;0
39;20190318;1;0
22;20190319;1;0
32;20190319;1;0
39;20190319;1;0
22;20190320;1;0
32;20190320;1;0
39;20190320;1;0
22;20190321;1;0
32;20190321;1;0
39;20190321;1;0
22;20190322;1;0
32;20190322;1;0
39;20190322;1;0
22;20190323;1;0
32;20190323;1;0
39;20190323;1;0
22;20190513;1;0
32;20190513;1;0
39;20190513;1;0
22;20190514;1;0
32;20190514;1;0
39;20190514;1;0
22;20190515;1;0
32;20190515;1;0
39;20190515;1;0
22;20190516;1;0
32;20190516;1;0
39;20190516;1;0
22;20190517;1;0
32;20190517;1;0
39;20190517;1;0
22;20190518;1;0
32;20190518;1;0
39;20190518;1;0
22;20190519;1;1
32;20190519;1;1
39;20190519;1;1
22;20190520;1;0
32;20190520;1;0
39;20190520;1;0
22;20190521;1;0
32;20190521;1;0
39;20190521;1;0
22;20190522;1;0
32;20190522;1;0
39;20190522;1;0
22;20190523;1;0
32;20190523;1;0
39;20190523;1;0
22;20190524;1;0
32;20190524;1;0
39;20190524;1;0
22;20190525;1;0
32;20190525;1;0
39;20190525;1;0
22;20190526;0;1
32;20190526;0;1
39;20190526;0;1
22;20190527;1;0
32;20190527;1;0
39;20190527;1;0
22;20190528;1;0
32;20190528;1;0
39;20190528;1;0
5;20190329;1;0
28;20190329;1;0
29;20190329;1;0
5;20190330;1;0
28;20190330;1;0
29;20190330;1;0
5;20190331;0;1
28;20190331;0;1
29;20190331;0;1
5;20190324;0;1
28;20190324;0;1
29;20190324;0;1
5;20190325;1;0
28;20190325;1;0
29;20190325;1;0
5;20190326;1;0
28;20190326;1;0
29;20190326;1;0
5;20190319;1;0
28;20190319;1;0
29;20190319;1;0
5;20190320;1;0
28;20190320;1;0
29;20190320;1;0
5;20190321;1;0
28;20190321;1;0
29;20190321;1;0
5;20190322;1;0
28;20190322;1;0
29;20190322;1;0
5;20190323;1;0
28;20190323;1;0
29;20190323;1;0
5;20190318;1;0
28;20190318;1;0
29;20190318;1;0
5;20190308;1;0
28;20190308;1;0
29;20190308;1;0
5;20190307;1;0
28;20190307;1;0
29;20190307;1;0
5;20190310;0;1
28;20190310;0;1
29;20190310;0;1
5;20190311;1;0
28;20190311;1;0
29;20190311;1;0
5;20190312;1;0
28;20190312;1;0
29;20190312;1;0
5;20190119;1;0
28;20190119;1;0
29;20190119;1;0
5;20190120;0;1
28;20190120;0;1
29;20190120;0;1
5;20190117;1;0
28;20190117;1;0
29;20190117;1;0
5;20190118;1;0
28;20190118;1;0
29;20190118;1;0
5;20190116;1;0
28;20190116;1;0
29;20190116;1;0
5;20190115;1;0
28;20190115;1;0
29;20190115;1;0
5;20190114;1;0
28;20190114;1;0
29;20190114;1;0
5;20190111;1;0
28;20190111;1;0
29;20190111;1;0
5;20190112;1;0
28;20190112;1;0
29;20190112;1;0
5;20190113;1;1
28;20190113;1;1
29;20190113;1;1
5;20190110;1;0
28;20190110;1;0
29;20190110;1;0
5;20190109;1;0
28;20190109;1;0
29;20190109;1;0
5;20181206;1;1
28;20181206;1;1
29;20181206;1;1
5;20181205;1;0
28;20181205;1;0
29;20181205;1;0
5;20181204;1;0
28;20181204;1;0
29;20181204;1;0
5;20181202;0;1
28;20181202;0;1
29;20181202;0;1
5;20181203;1;0
28;20181203;1;0
29;20181203;1;0
10;20170112;1;0
23;20170112;1;0
24;20170112;1;0
10;20170113;1;0
23;20170113;1;0
24;20170113;1;0
10;20170114;1;0
28;20190223;1;0
29;20190223;1;0
5;20190209;1;0
28;20190209;1;0
29;20190209;1;0
5;20190210;0;1
28;20190210;0;1
29;20190210;0;1
5;20190211;1;0
28;20190211;1;0
29;20190211;1;0
5;20190212;1;0
28;20190212;1;0
29;20190212;1;0
5;20190213;1;0
28;20190213;1;0
29;20190213;1;0
5;20190214;1;0
28;20190214;1;0
29;20190214;1;0
5;20190215;1;0
28;20190215;1;0
29;20190215;1;0
5;20190216;1;0
28;20190216;1;0
29;20190216;1;0
5;20190217;0;1
28;20190217;0;1
29;20190217;0;1
5;20190218;1;0
28;20190218;1;0
29;20190218;1;0
5;20190219;1;0
28;20190219;1;0
29;20190219;1;0
5;20190220;1;0
28;20190220;1;0
29;20190220;1;0
5;20190208;1;0
28;20190208;1;0
29;20190208;1;0
5;20190207;1;0
28;20190207;1;0
29;20190207;1;0
5;20190108;1;0
28;20190108;1;0
29;20190108;1;0
5;20181207;1;0
28;20181207;1;0
29;20181207;1;0
5;20181208;1;1
28;20181208;1;1
29;20181208;1;1
5;20181209;0;1
28;20181209;0;1
29;20181209;0;1
5;20181210;1;0
28;20181210;1;0
29;20181210;1;0
5;20181211;1;0
28;20181211;1;0
29;20181211;1;0
5;20181212;1;0
28;20181212;1;0
29;20181212;1;0
5;20181213;1;0
28;20181213;1;0
29;20181213;1;0
5;20181214;1;0
28;20181214;1;0
29;20181214;1;0
5;20181215;1;0
28;20181215;1;0
29;20181215;1;0
5;20181216;0;1
28;20181216;0;1
29;20181216;0;1
5;20181217;1;0
28;20181217;1;0
29;20181217;1;0
5;20181218;1;0
28;20181218;1;0
29;20181218;1;0
5;20181219;1;0
28;20181219;1;0
29;20181219;1;0
5;20181220;1;0
28;20181220;1;0
29;20181220;1;0
5;20181221;1;0
28;20181221;1;0
29;20181221;1;0
5;20181222;1;0
28;20181222;1;0
29;20181222;1;0
10;20170302;1;0
23;20170302;1;0
24;20170302;1;0
10;20170303;1;0
23;20170303;1;0
24;20170303;1;0
10;20170304;1;0
23;20170304;1;0
24;20170304;1;0
10;20170305;1;1
23;20170305;1;1
24;20170305;1;1
10;20170306;1;0
23;20170306;1;0
24;20170306;1;0
10;20170307;1;0
23;20170307;1;0
24;20170307;1;0
10;20170308;1;0
23;20170308;1;0
24;20170308;1;0
10;20170309;1;0
23;20170309;1;0
24;20170309;1;0
10;20170310;1;0
23;20170310;1;0
24;20170310;1;0
10;20170311;1;0
23;20170311;1;0
24;20170311;1;0
10;20170312;1;1
23;20170312;1;1
24;20170312;1;1
10;20170313;1;0
23;20170313;1;0
24;20170313;1;0
10;20170314;1;0
23;20170314;1;0
24;20170314;1;0
10;20170315;1;0
23;20170315;1;0
24;20170315;1;0
10;20160702;1;0
23;20160702;1;0
24;20160702;1;0
10;20160703;1;1
23;20160703;1;1
24;20160703;1;1
10;20160704;1;0
23;20160704;1;0
24;20160704;1;0
10;20160602;1;0
23;20160602;1;0
24;20160602;1;0
10;20160603;1;0
23;20160603;1;0
24;20160603;1;0
4;20210214;0;1
4;20210215;1;0
4;20210216;1;0
4;20210217;1;0
4;20210218;1;0
4;20210219;1;0
4;20210220;1;0
4;20210221;0;1
4;20210222;1;0
4;20210223;1;0
4;20210224;1;0
4;20210225;1;0
4;20210226;1;0
4;20210227;1;0
4;20210228;0;1
4;20210414;1;0
4;20210415;1;0
4;20210416;1;0
4;20210417;1;0
4;20210418;0;1
4;20210419;1;0
4;20210420;1;0
4;20210421;1;0
4;20210422;1;0
4;20210423;1;0
4;20210424;1;0
4;20210425;0;1
4;20210426;1;0
4;20210427;1;0
4;20210209;1;0
4;20210428;1;0
4;20210429;1;0
4;20210812;1;0
28;20190103;1;0
29;20190103;1;0
5;20190104;1;0
28;20190104;1;0
29;20190104;1;0
5;20190105;1;0
28;20190105;1;0
29;20190105;1;0
5;20190106;0;1
28;20190106;0;1
29;20190106;0;1
5;20190107;1;0
28;20190107;1;0
29;20190107;1;0
10;20170128;1;0
23;20170128;1;0
24;20170128;1;0
10;20170129;0;1
23;20170129;0;1
24;20170129;0;1
10;20170130;1;0
23;20170130;1;0
24;20170130;1;0
10;20170131;1;0
23;20170131;1;0
24;20170131;1;0
10;20170201;1;0
23;20170201;1;0
24;20170201;1;0
10;20170202;1;0
23;20170202;1;0
24;20170202;1;0
10;20170203;1;0
23;20170203;1;0
24;20170203;1;0
10;20170204;1;0
23;20170204;1;0
24;20170204;1;0
10;20170205;1;1
23;20170205;1;1
24;20170205;1;1
10;20170206;1;0
23;20170206;1;0
24;20170206;1;0
10;20170207;1;0
23;20170207;1;0
24;20170207;1;0
10;20170208;1;0
23;20170208;1;0
24;20170208;1;0
10;20170209;1;0
23;20170209;1;0
24;20170209;1;0
10;20170210;1;0
23;20170210;1;0
24;20170210;1;0
10;20170211;1;0
23;20170211;1;0
24;20170211;1;0
10;20170212;1;1
23;20170212;1;1
24;20170212;1;1
10;20170213;1;0
23;20170213;1;0
24;20170213;1;0
10;20160430;1;0
23;20160430;1;0
24;20160430;1;0
10;20160501;1;1
23;20160501;1;1
24;20160501;1;1
10;20160502;0;1
23;20160502;0;1
24;20160502;0;1
10;20160503;1;0
23;20160503;1;0
24;20160503;1;0
10;20160504;1;0
23;20160504;1;0
24;20160504;1;0
10;20160505;1;0
23;20160505;1;0
24;20160505;1;0
10;20160506;1;0
23;20160506;1;0
24;20160506;1;0
10;20160507;1;0
23;20160507;1;0
24;20160507;1;0
10;20160508;1;1
23;20160508;1;1
24;20160508;1;1
10;20160509;1;0
23;20160509;1;0
24;20160509;1;0
10;20160510;1;0
23;20160510;1;0
24;20160510;1;0
10;20160511;1;0
23;20160511;1;0
24;20160511;1;0
10;20160512;1;0
23;20160512;1;0
24;20160512;1;0
10;20160513;1;0
23;20160513;1;0
24;20160513;1;0
10;20160514;1;0
23;20160514;1;0
24;20160514;1;0
10;20160515;1;1
23;20160515;1;1
24;20160515;1;1
4;20210327;1;0
4;20210328;0;1
4;20210329;1;0
4;20210330;1;0
4;20210331;1;0
4;20210401;1;1
4;20210402;0;1
4;20210403;1;0
4;20210404;0;1
4;20210405;1;0
4;20210406;1;0
4;20210407;1;0
4;20210408;1;0
4;20210409;1;0
4;20210410;1;0
4;20210411;0;1
4;20210412;1;0
4;20210517;1;0
4;20210518;1;0
4;20210519;1;0
4;20210520;1;0
4;20210521;1;0
4;20210522;1;0
4;20210523;0;1
4;20210524;1;0
4;20210525;1;0
4;20210526;1;0
4;20210527;1;0
4;20210528;1;0
4;20210529;1;0
4;20210530;0;1
4;20210531;1;0
4;20210601;1;0
4;20210602;1;0
22;20190804;1;1
32;20190804;1;1
39;20190804;1;1
22;20190805;1;0
32;20190805;1;0
39;20190805;1;0
22;20190806;1;0
32;20190806;1;0
39;20190806;1;0
22;20190807;1;0
32;20190807;1;0
39;20190807;1;0
22;20190808;1;0
32;20190808;1;0
39;20190808;1;0
22;20190809;1;0
32;20190809;1;0
39;20190809;1;0
22;20190810;1;0
32;20190810;1;0
39;20190810;1;0
22;20190811;1;1
32;20190811;1;1
39;20190811;1;1
22;20190812;1;0
32;20190812;1;0
39;20190812;1;0
22;20190813;1;0
32;20190813;1;0
39;20190813;1;0
22;20190814;1;0
32;20190814;1;0
39;20190814;1;0
22;20190815;0;1
32;20190815;0;1
39;20190815;0;1
22;20190816;1;0
32;20190816;1;0
23;20170101;0;1
24;20170101;0;1
10;20170102;1;0
23;20170102;1;0
24;20170102;1;0
10;20170103;1;0
23;20170103;1;0
24;20170103;1;0
10;20170104;1;0
23;20170104;1;0
24;20170104;1;0
10;20170105;1;0
23;20170105;1;0
24;20170105;1;0
10;20170106;0;1
23;20170106;0;1
24;20170106;0;1
10;20170107;1;0
23;20170107;1;0
24;20170107;1;0
10;20170108;1;1
23;20170108;1;1
24;20170108;1;1
10;20170109;1;0
23;20170109;1;0
24;20170109;1;0
10;20170110;1;0
23;20170110;1;0
24;20170110;1;0
10;20170111;1;0
23;20170111;1;0
24;20170111;1;0
10;20170214;1;0
23;20170214;1;0
24;20170214;1;0
10;20170215;1;0
23;20170215;1;0
24;20170215;1;0
10;20170216;1;0
23;20170216;1;0
24;20170216;1;0
10;20170217;1;0
23;20170217;1;0
24;20170217;1;0
10;20170218;1;0
23;20170218;1;0
24;20170218;1;0
10;20170219;1;1
23;20170219;1;1
24;20170219;1;1
10;20170220;1;0
23;20170220;1;0
24;20170220;1;0
10;20170221;1;0
23;20170221;1;0
24;20170221;1;0
10;20170222;1;0
23;20170222;1;0
24;20170222;1;0
10;20170223;1;0
23;20170223;1;0
24;20170223;1;0
10;20170224;1;0
23;20170224;1;0
24;20170224;1;0
10;20170225;1;0
23;20170225;1;0
24;20170225;1;0
10;20170226;1;1
23;20170226;1;1
24;20170226;1;1
10;20170227;1;0
23;20170227;1;0
24;20170227;1;0
10;20170228;1;0
23;20170228;1;0
24;20170228;1;0
10;20170301;1;0
23;20170301;1;0
24;20170301;1;0
10;20160516;1;0
23;20160516;1;0
24;20160516;1;0
10;20160517;1;0
23;20160517;1;0
24;20160517;1;0
10;20160518;1;0
23;20160518;1;0
24;20160518;1;0
10;20160519;1;0
23;20160519;1;0
24;20160519;1;0
10;20160520;1;0
23;20160520;1;0
24;20160520;1;0
10;20160521;1;0
23;20160521;1;0
24;20160521;1;0
10;20160522;1;1
23;20160522;1;1
24;20160522;1;1
10;20160523;1;0
23;20160523;1;0
24;20160523;1;0
10;20160524;1;0
23;20160524;1;0
24;20160524;1;0
10;20160525;1;0
23;20160525;1;0
24;20160525;1;0
10;20160526;1;0
23;20160526;1;0
24;20160526;1;0
10;20160527;1;0
23;20160527;1;0
24;20160527;1;0
10;20160528;1;0
23;20160528;1;0
24;20160528;1;0
10;20160529;0;1
23;20160529;0;1
24;20160529;0;1
10;20160530;1;0
23;20160530;1;0
24;20160530;1;0
10;20160531;1;0
23;20160531;1;0
24;20160531;1;0
10;20160601;1;0
23;20160601;1;0
24;20160601;1;0
4;20210413;1;0
4;20190224;0;1
4;20201201;1;0
4;20210205;1;0
4;20210206;1;0
4;20210207;0;1
4;20210208;1;0
4;20210309;1;0
4;20210310;1;0
4;20210311;1;0
4;20210312;1;0
4;20210313;1;0
4;20210314;0;1
4;20210315;1;0
4;20210316;1;0
4;20210317;1;0
4;20210603;1;0
4;20210604;1;0
4;20210729;1;0
4;20210730;1;0
4;20210731;1;0
4;20210801;1;1
4;20210802;1;0
4;20210803;1;0
4;20210804;1;0
4;20210805;1;0
4;20210806;1;0
4;20210807;1;0
4;20210808;0;1
4;20210809;1;0
4;20210810;1;0
4;20210811;1;0
22;20190821;1;0
32;20190821;1;0
39;20190821;1;0
22;20190822;1;0
32;20190822;1;0
39;20190822;1;0
22;20190823;1;0
32;20190823;1;0
39;20190823;1;0
22;20190824;1;0
32;20190824;1;0
39;20190824;1;0
22;20190825;1;1
32;20190825;1;1
39;20190825;1;1
22;20190826;1;0
32;20190826;1;0
39;20190826;1;0
22;20190827;1;0
32;20190827;1;0
39;20190827;1;0
22;20190828;1;0
23;20170114;1;0
24;20170114;1;0
10;20170115;1;1
23;20170115;1;1
24;20170115;1;1
10;20170116;1;0
23;20170116;1;0
24;20170116;1;0
10;20170117;1;0
23;20170117;1;0
24;20170117;1;0
10;20170118;1;0
23;20170118;1;0
24;20170118;1;0
10;20170119;1;0
23;20170119;1;0
24;20170119;1;0
10;20170120;1;0
23;20170120;1;0
24;20170120;1;0
10;20170121;1;0
23;20170121;1;0
24;20170121;1;0
10;20170122;1;1
23;20170122;1;1
24;20170122;1;1
10;20170123;1;0
23;20170123;1;0
24;20170123;1;0
10;20170124;1;0
23;20170124;1;0
24;20170124;1;0
10;20170125;1;0
23;20170125;1;0
24;20170125;1;0
10;20170126;1;0
23;20170126;1;0
24;20170126;1;0
10;20170127;1;0
23;20170127;1;0
24;20170127;1;0
10;20160705;1;0
23;20160705;1;0
24;20160705;1;0
10;20160706;1;0
23;20160706;1;0
24;20160706;1;0
10;20160707;1;0
23;20160707;1;0
24;20160707;1;0
10;20160701;1;0
23;20160701;1;0
24;20160701;1;0
10;20160629;1;0
23;20160629;1;0
24;20160629;1;0
10;20160627;1;0
23;20160627;1;0
24;20160627;1;0
10;20160628;1;0
23;20160628;1;0
24;20160628;1;0
10;20160421;1;0
23;20160421;1;0
24;20160421;1;0
10;20160420;1;0
23;20160420;1;0
24;20160420;1;0
10;20160422;1;0
23;20160422;1;0
24;20160422;1;0
10;20160423;1;0
23;20160423;1;0
24;20160423;1;0
10;20160424;1;1
23;20160424;1;1
24;20160424;1;1
10;20160425;1;0
23;20160425;1;0
24;20160425;1;0
10;20160426;1;0
23;20160426;1;0
24;20160426;1;0
10;20160427;1;0
23;20160427;1;0
24;20160427;1;0
10;20160428;1;0
23;20160428;1;0
24;20160428;1;0
10;20160429;1;0
23;20160429;1;0
24;20160429;1;0
4;20210301;1;1
4;20210302;1;0
4;20210303;1;0
4;20210304;1;0
4;20210305;1;0
4;20210306;1;0
4;20210307;0;1
4;20210308;1;0
4;20210318;1;0
4;20210319;1;0
4;20210320;1;0
4;20210321;0;1
4;20210322;1;0
4;20210323;1;0
4;20210324;1;0
4;20210325;1;0
4;20210326;1;0
4;20210430;1;0
4;20210501;0;1
4;20210502;1;1
4;20210503;1;0
4;20210504;1;0
4;20210505;1;0
4;20210506;1;0
4;20210507;1;0
4;20210508;1;0
4;20210509;0;1
4;20210510;1;0
4;20210511;1;0
4;20210512;1;0
4;20210513;1;0
4;20210514;1;0
4;20210515;1;0
4;20210516;0;1
22;20190718;1;0
32;20190718;1;0
39;20190718;1;0
22;20190719;1;0
32;20190719;1;0
39;20190719;1;0
22;20190720;1;0
32;20190720;1;0
39;20190720;1;0
22;20190721;1;1
32;20190721;1;1
39;20190721;1;1
22;20190722;1;0
32;20190722;1;0
39;20190722;1;0
22;20190723;1;0
32;20190723;1;0
39;20190723;1;0
22;20190724;1;0
32;20190724;1;0
39;20190724;1;0
22;20190725;1;0
32;20190725;1;0
39;20190725;1;0
22;20190726;1;0
32;20190726;1;0
39;20190726;1;0
22;20190727;1;0
32;20190727;1;0
39;20190727;1;0
22;20190728;1;1
32;20190728;1;1
39;20190728;1;1
22;20190729;1;0
32;20190729;1;0
39;20190729;1;0
22;20190730;1;0
32;20190730;1;0
39;20190730;1;0
22;20190731;1;0
32;20190731;1;0
39;20190731;1;0
22;20190801;1;0
32;20190801;1;0
39;20190801;1;0
22;20190802;1;0
32;20190802;1;0
39;20190802;1;0
22;20190803;1;0
32;20190803;1;0
39;20190803;1;0
22;20190923;1;0
32;20190923;1;0
39;20190923;1;0
22;20190924;1;0
32;20190924;1;0
39;20190924;1;0
22;20190925;1;0
32;20190925;1;0
4;20210813;1;0
22;20190704;1;0
32;20190704;1;0
39;20190704;1;0
22;20190705;1;0
32;20190705;1;0
39;20190705;1;0
22;20190706;1;0
32;20190706;1;0
39;20190706;1;0
22;20190707;1;1
32;20190707;1;1
39;20190707;1;1
22;20190708;1;0
32;20190708;1;0
39;20190708;1;0
22;20190709;1;0
32;20190709;1;0
39;20190709;1;0
22;20190710;1;0
32;20190710;1;0
39;20190710;1;0
22;20190711;1;0
32;20190711;1;0
39;20190711;1;0
22;20190712;1;0
32;20190712;1;0
39;20190712;1;0
22;20190713;1;0
32;20190713;1;0
39;20190713;1;0
22;20190714;1;1
32;20190714;1;1
39;20190714;1;1
22;20190715;1;0
32;20190715;1;0
39;20190715;1;0
22;20190716;1;0
32;20190716;1;0
39;20190716;1;0
22;20190717;1;0
32;20190717;1;0
39;20190717;1;0
22;20190907;1;0
32;20190907;1;0
39;20190907;1;0
22;20190908;1;1
32;20190908;1;1
39;20190908;1;1
22;20190909;1;0
32;20190909;1;0
39;20190909;1;0
22;20190910;1;0
32;20190910;1;0
39;20190910;1;0
22;20190911;1;0
32;20190911;1;0
39;20190911;1;0
22;20190912;1;0
32;20190912;1;0
39;20190912;1;0
22;20190913;1;0
32;20190913;1;0
39;20190913;1;0
22;20190914;1;0
32;20190914;1;0
39;20190914;1;0
22;20190915;1;1
32;20190915;1;1
39;20190915;1;1
22;20190916;1;0
32;20190916;1;0
39;20190916;1;0
22;20190917;1;0
32;20190917;1;0
39;20190917;1;0
22;20190918;1;0
32;20190918;1;0
39;20190918;1;0
22;20190919;1;0
32;20190919;1;0
39;20190919;1;0
22;20190920;1;0
32;20190920;1;0
39;20190920;1;0
22;20190921;1;0
32;20190921;1;0
39;20190921;1;0
22;20190922;1;1
32;20190922;1;1
39;20190922;1;1
22;20191112;1;0
32;20191112;1;0
39;20191112;1;0
22;20191113;1;0
32;20191113;1;0
39;20191113;1;0
5;20181128;1;0
28;20181128;1;0
29;20181128;1;0
5;20181129;1;0
28;20181129;1;0
29;20181129;1;0
5;20181130;1;0
28;20181130;1;0
29;20181130;1;0
5;20181114;1;0
28;20181114;1;0
29;20181114;1;0
5;20181113;1;0
28;20181113;1;0
29;20181113;1;0
5;20181115;1;0
28;20181115;1;0
29;20181115;1;0
5;20181116;1;0
28;20181116;1;0
29;20181116;1;0
5;20181117;1;0
28;20181117;1;0
29;20181117;1;0
5;20181118;0;1
28;20181118;0;1
29;20181118;0;1
5;20181119;1;0
28;20181119;1;0
29;20181119;1;0
5;20181120;1;0
28;20181120;1;0
29;20181120;1;0
5;20181121;1;0
28;20181121;1;0
29;20181121;1;0
5;20181122;1;0
28;20181122;1;0
29;20181122;1;0
5;20181123;1;0
28;20181123;1;0
29;20181123;1;0
5;20181124;1;0
28;20181124;1;0
29;20181124;1;0
5;20180918;1;0
28;20180918;1;0
29;20180918;1;0
5;20180919;1;0
28;20180919;1;0
29;20180919;1;0
5;20180920;1;0
28;20180920;1;0
29;20180920;1;0
5;20180921;1;0
28;20180921;1;0
29;20180921;1;0
5;20180922;1;0
28;20180922;1;0
29;20180922;1;0
5;20180923;0;1
28;20180923;0;1
29;20180923;0;1
5;20180924;1;0
28;20180924;1;0
29;20180924;1;0
5;20180917;1;0
28;20180917;1;0
29;20180917;1;0
5;20180915;1;0
28;20180915;1;0
29;20180915;1;0
5;20180916;0;1
28;20180916;0;1
29;20180916;0;1
5;20180914;1;0
28;20180914;1;0
29;20180914;1;0
5;20180906;1;0
28;20180906;1;0
29;20180906;1;0
5;20180911;0;1
28;20180911;0;1
29;20180911;0;1
5;20180912;1;0
28;20180912;1;0
29;20180912;1;0
5;20180913;1;0
39;20190816;1;0
22;20190817;1;0
32;20190817;1;0
39;20190817;1;0
22;20190818;1;1
32;20190818;1;1
39;20190818;1;1
22;20190819;1;0
32;20190819;1;0
39;20190819;1;0
22;20190820;1;0
32;20190820;1;0
39;20190820;1;0
22;20191010;1;0
32;20191010;1;0
39;20191010;1;0
22;20191011;1;0
32;20191011;1;0
39;20191011;1;0
22;20191012;0;1
32;20191012;0;1
39;20191012;0;1
22;20191013;1;1
32;20191013;1;1
39;20191013;1;1
22;20191014;1;0
32;20191014;1;0
39;20191014;1;0
22;20191015;1;0
32;20191015;1;0
39;20191015;1;0
22;20191016;1;0
32;20191016;1;0
39;20191016;1;0
22;20191017;1;0
32;20191017;1;0
39;20191017;1;0
22;20191018;1;0
32;20191018;1;0
39;20191018;1;0
22;20191019;1;0
32;20191019;1;0
39;20191019;1;0
22;20191020;1;1
32;20191020;1;1
39;20191020;1;1
22;20191021;1;0
32;20191021;1;0
39;20191021;1;0
22;20191022;1;0
32;20191022;1;0
39;20191022;1;0
22;20191023;1;0
32;20191023;1;0
39;20191023;1;0
22;20191024;1;0
32;20191024;1;0
39;20191024;1;0
22;20191025;1;0
32;20191025;1;0
39;20191025;1;0
22;20191026;1;0
32;20191026;1;0
39;20191026;1;0
5;20181103;1;0
28;20181103;1;0
29;20181103;1;0
5;20181104;0;1
28;20181104;0;1
29;20181104;0;1
5;20181105;1;0
28;20181105;1;0
29;20181105;1;0
5;20181025;1;0
28;20181025;1;0
29;20181025;1;0
5;20181024;1;0
28;20181024;1;0
29;20181024;1;0
5;20181023;1;0
28;20181023;1;0
29;20181023;1;0
5;20181022;1;0
28;20181022;1;0
29;20181022;1;0
5;20181021;0;1
28;20181021;0;1
29;20181021;0;1
5;20181017;1;0
28;20181017;1;0
29;20181017;1;0
5;20181018;1;0
28;20181018;1;0
29;20181018;1;0
5;20181019;1;0
28;20181019;1;0
29;20181019;1;0
5;20181020;1;0
28;20181020;1;0
29;20181020;1;0
5;20181015;1;0
28;20181015;1;0
29;20181015;1;0
5;20181016;1;0
28;20181016;1;0
29;20181016;1;0
5;20181014;0;1
28;20181014;0;1
29;20181014;0;1
5;20181012;1;1
28;20181012;1;1
29;20181012;1;1
5;20181011;1;0
28;20181011;1;0
29;20181011;1;0
5;20180910;1;0
28;20180910;1;0
29;20180910;1;0
5;20180905;1;0
28;20180905;1;0
29;20180905;1;0
5;20180903;1;0
28;20180903;1;0
29;20180903;1;0
5;20180904;1;0
28;20180904;1;0
29;20180904;1;0
5;20180907;1;0
28;20180907;1;0
29;20180907;1;0
5;20180901;1;0
28;20180901;1;0
29;20180901;1;0
5;20180902;0;1
28;20180902;0;1
29;20180902;0;1
5;20180831;1;0
28;20180831;1;0
29;20180831;1;0
5;20180830;1;0
28;20180830;1;0
29;20180830;1;0
5;20180829;1;0
28;20180829;1;0
29;20180829;1;0
5;20180828;1;0
28;20180828;1;0
29;20180828;1;0
5;20180818;1;0
28;20180818;1;0
29;20180818;1;0
5;20180819;0;1
28;20180819;0;1
29;20180819;0;1
5;20180820;1;0
28;20180820;1;0
29;20180820;1;0
5;20180821;1;0
28;20180821;1;0
29;20180821;1;0
5;20180822;1;0
28;20180822;1;0
29;20180822;1;0
5;20180823;1;0
10;20160618;1;0
23;20160618;1;0
24;20160618;1;0
10;20160619;1;1
23;20160619;1;1
24;20160619;1;1
10;20160620;1;0
23;20160620;1;0
24;20160620;1;0
10;20160621;1;0
23;20160621;1;0
24;20160621;1;0
10;20160622;1;0
23;20160622;1;0
24;20160622;1;0
10;20160623;1;0
23;20160623;1;0
24;20160623;1;0
10;20160624;1;0
23;20160624;1;0
24;20160624;1;0
32;20190828;1;0
39;20190828;1;0
22;20190829;1;0
32;20190829;1;0
39;20190829;1;0
22;20190830;1;0
32;20190830;1;0
39;20190830;1;0
22;20190831;1;0
32;20190831;1;0
39;20190831;1;0
22;20190901;1;1
32;20190901;1;1
39;20190901;1;1
22;20190902;1;0
32;20190902;1;0
39;20190902;1;0
